
 num     #instances         #bytes  class name
1080:             2             88  [Lcom.sun.org.apache.xalan.internal.utils.XMLSecurityManager$State;
1081:             4             88  [Ljava.beans.PropertyChangeListener;
1082:             1             88  org.apache.catalina.realm.UserDatabaseRealm
1083:             1             80  org.apache.catalina.loader.StandardClassLoader
1084:             5             80  ognl.ObjectPropertyAccessor
1085:             2             80  org.jbpm.pvm.internal.email.impl.MailTemplate
1086:             2             80  java.io.BufferedInputStream
1087:             1             80  [Ljavax.websocket.CloseReason$CloseCodes;
1088:             2             80  org.jbpm.pvm.internal.svc.RetryInterceptor
1089:             2             80  sun.security.provider.DSAPublicKeyImpl
1090:             5             80  com.sun.org.apache.xerces.internal.parsers.AbstractSAXParser$AttributesProxy
1091:             1             80  com.sun.org.apache.xalan.internal.xsltc.trax.TransformerFactoryImpl
1092:             2             80  [Lorg.springframework.transaction.annotation.Isolation;
1093:             5             80  com.sun.org.apache.xerces.internal.util.ErrorHandlerWrapper
1094:             2             80  [Ljavax.servlet.DispatcherType;
1095:             1             80  org.apache.catalina.authenticator.NonLoginAuthenticator
1096:             3             80  [Ljava.net.InetAddress;
1097:             5             80  java.util.Hashtable$KeySet
1098:             5             80  java.util.regex.Pattern$Begin
1099:             5             80  sun.net.www.protocol.jar.Handler
1100:             5             80  sun.security.x509.GeneralNames
1101:             1             80  sun.misc.Launcher$AppClassLoader
1102:             5             80  com.sun.org.apache.xerces.internal.impl.dv.dtd.DTDDVFactoryImpl
1103:             2             80  java.io.ExpiringCache
1104:             1             80  org.springframework.aop.framework.autoproxy.InfrastructureAdvisorAutoProxyCreator
1105:             2             80  org.apache.catalina.mbeans.ConnectorMBean
1106:             2             80  freemarker.cache.TemplateCache
1107:             2             80  java.util.Locale$Category
1108:             1             80  org.eclipse.jdt.internal.compiler.lookup.ProblemReferenceBinding
1109:             5             80  freemarker.template.SimpleNumber
1110:             5             80  java.util.logging.SimpleFormatter
1111:             2             80  org.apache.tomcat.util.log.SystemLogHandler
1112:             2             80  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping
1113:             2             80  org.apache.catalina.util.SessionIdGenerator
1114:             5             80  java.util.logging.ErrorManager
1115:             1             80  org.apache.jasper.compiler.JspRuntimeContext
1116:             1             80  org.eclipse.jdt.internal.compiler.lookup.ProblemMethodBinding
1117:             1             80  sun.misc.Launcher$ExtClassLoader
1118:             3             72  javax.servlet.SessionTrackingMode
1119:             3             72  com.opensymphony.xwork2.interceptor.ChainingInterceptor
1120:             3             72  org.apache.struts2.components.template.TemplateEngineManager$LazyEngineFactory
1121:             3             72  java.io.BufferedOutputStream
1122:             3             72  com.opensymphony.xwork2.interceptor.I18nInterceptor
1123:             1             72  org.apache.catalina.loader.WebappLoader
1124:             3             72  [Lorg.hibernate.event.SaveOrUpdateEventListener;
1125:             1             72  org.apache.catalina.startup.ContextConfig
1126:             3             72  sun.misc.Signal
1127:             3             72  java.net.ServerSocket
1128:             1             72  [Ljavax.management.openmbean.SimpleType;
1129:             3             72  org.apache.tomcat.util.http.parser.HttpParser$SkipConstantResult
1130:             1             72  org.eclipse.jdt.internal.compiler.flow.UnconditionalFlowInfo
1131:             3             72  org.hibernate.ScrollMode
1132:             1             72  [Lorg.apache.catalina.LifecycleState;
1133:             3             72  org.apache.tomcat.util.log.UserDataHelper$Mode
1134:             1             72  java.util.logging.LogManager$RootLogger
1135:             3             72  [Lcom.sun.org.apache.xerces.internal.impl.xs.XSGroupDecl;
1136:             3             72  org.springframework.context.annotation.ScopedProxyMode
1137:             1             72  [Lorg.apache.catalina.valves.AccessLogValve$AccessLogElement;
1138:             3             72  java.lang.annotation.RetentionPolicy
1139:             1             72  org.apache.commons.collections.map.ReferenceMap
1140:             3             72  sun.net.www.protocol.http.HttpURLConnection$TunnelState
1141:             3             72  com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl$ContentDriver
1142:             1             72  org.jbpm.pvm.internal.wire.descriptor.PropertiesDescriptor
1143:             3             72  java.net.InetAddress
1144:             3             72  org.hibernate.hql.ast.util.JoinProcessor
1145:             3             72  com.sun.org.apache.xerces.internal.impl.dtd.models.SimpleContentModel
1146:             3             72  org.apache.tomcat.util.http.mapper.Mapper
1147:             1             72  org.apache.struts2.views.freemarker.StrutsBeanWrapper
1148:             3             72  org.jbpm.pvm.internal.wire.WireContext$InitializationType
1149:             2             72  [Lsun.security.jca.ProviderConfig;
1150:             3             72  org.hibernate.hql.ast.util.SyntheticAndFactory
1151:             1             72  org.eclipse.jdt.internal.compiler.lookup.TypeBinding$1
1152:             1             72  org.apache.coyote.ajp.AjpProtocol
1153:             3             72  org.apache.tomcat.util.net.AbstractEndpoint$BindState
1154:             3             72  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry
1155:             3             72  org.apache.tomcat.util.descriptor.LocalResolver
1156:             1             72  org.eclipse.jdt.internal.compiler.lookup.ReferenceBinding$1
1157:             3             72  org.hibernate.jdbc.util.FormatStyle
1158:             3             72  java.net.Proxy$Type
1159:             3             72  org.jbpm.pvm.internal.wire.binding.ListBinding
1160:             1             72  com.mysql.jdbc.ConnectionProperties$LongConnectionProperty
1161:             2             64  [[Lcom.sun.org.apache.xerces.internal.impl.dv.DatatypeValidator;
1162:             2             64  java.io.PrintStream
1163:             1             64  [F
1164:             2             64  org.apache.tomcat.util.threads.LimitLatch
1165:             2             64  sun.security.provider.SecureRandom
1166:             1             64  org.apache.catalina.loader.WebappClassLoader$1
1167:             2             64  java.net.Inet6Address$Inet6AddressHolder
1168:             2             64  org.apache.tomcat.util.threads.LimitLatch$Sync
1169:             2             64  org.jbpm.pvm.internal.wire.WireDefinition
1170:             2             64  org.apache.el.parser.AstValue
1171:             4             64  sun.security.x509.DNSName
1172:             2             64  sun.util.locale.UnicodeLocaleExtension
1173:             2             64  [Ljavax.servlet.SessionTrackingMode;
1174:             2             64  [Ljava.lang.ThreadGroup;
1175:             2             64  sun.security.x509.ExtendedKeyUsageExtension
1176:             1             64  org.apache.catalina.startup.HostConfig
1177:             1             64  org.apache.catalina.servlets.DefaultServlet
1178:             2             64  java.lang.VirtualMachineError
1179:             2             64  org.apache.el.parser.AstIdentifier
1180:             2             64  org.hibernate.param.PositionalParameterSpecification
1181:             1             64  org.apache.catalina.realm.LockOutRealm$1
1182:             2             64  org.apache.tomcat.util.threads.TaskThreadFactory
1183:             4             64  freemarker.log.Log4JLoggerFactory$Log4JLogger
1184:             4             64  freemarker.ext.beans.BeansWrapper$1
1185:             2             64  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl
1186:             1             64  sun.security.provider.NativePRNG$RandomIO
1187:             4             64  com.sun.org.apache.xerces.internal.util.EntityResolver2Wrapper
1188:             2             64  java.security.MessageDigest$Delegate
